Date, Adj Close, Close, High, Low, Open, Volume
29/04/2013,62.23,63,63.25,62.59,62.82,7203900
30/04/2013,62.07,62.84,63.08,62.44,62.93,8528800
01/05/2013,62.44,63.21,63.5,62.8,62.88,7468900
02/05/2013,63.1,63.88,63.93,63.11,63.4,5249600
03/05/2013,64.01,64.8,64.85,63.88,64.18,9196000
06/05/2013,64.27,65.06,65.59,64.51,65.09,10239600
07/05/2013,65.26,66.07,66.09,64.77,65.44,14539100
08/05/2013,65.19,65.99,66,64.56,66,17803200
09/05/2013,65.86,66.67,67.11,65.51,65.73,11325000
10/05/2013,66.38,67.2,67.43,66.34,66.69,8654000
13/05/2013,66.5,67.32,67.52,66.92,66.96,5195000
14/05/2013,66.65,67.47,67.49,66.98,67.43,9675400
15/05/2013,66.84,67.67,67.79,67.18,67.42,7925900
16/05/2013,65.66,66.47,67.89,66.2,67.62,8473100
17/05/2013,65.77,66.58,66.58,65.68,66.16,9160100
20/05/2013,65.31,66.12,66.6,66.05,66.58,5893300
21/05/2013,65.03,65.83,66.4,65.71,66.35,7359100
22/05/2013,64.77,65.57,66.71,65.27,65.76,8142400
23/05/2013,64.43,65.23,65.44,64.24,64.87,7536200
24/05/2013,64.69,65.49,65.53,64.39,64.75,8846100
28/05/2013,65.88,66.69,66.76,65.92,65.98,8280000
29/05/2013,65.45,66.26,66.48,65.74,66.37,6954000
30/05/2013,63.86,64.65,67.11,64.32,66.44,13052700
31/05/2013,62.31,63.08,65.03,63.07,64.57,11280900
03/06/2013,63.02,63.8,63.82,62.53,63.06,8705600
04/06/2013,63.57,64.35,64.93,63.86,63.93,8147700
05/06/2013,62.35,63.12,64.12,62.8,64.05,8893600
06/06/2013,62.37,63.14,63.32,62.04,63.1,8661900
07/06/2013,64.06,64.85,64.87,63.25,63.63,7611300
10/06/2013,63.05,63.83,64.97,63.7,64.91,6729500
11/06/2013,63.02,63.8,64.3,62.97,63.32,6454800
12/06/2013,62.22,62.99,64.45,62.87,64.32,7663200
13/06/2013,63.52,64.3,64.4,62.52,62.99,5584900
14/06/2013,63.02,63.8,64.43,63.63,64.01,5311800
17/06/2013,63.7,64.49,65.13,64.25,64.3,6752000
18/06/2013,64.49,65.29,65.49,64.56,64.61,5234400
19/06/2013,63.55,64.33,65.55,64.33,65.19,6871400
20/06/2013,61.22,61.98,63.52,61.82,63.22,12260800
21/06/2013,61.97,62.73,63.08,61.82,62.62,11892400
24/06/2013,61.68,62.44,62.99,61.82,62.25,6494500
25/06/2013,61.81,62.57,63.1,62.5,62.88,6776700
26/06/2013,62.44,63.21,63.46,62.75,62.95,5720400
27/06/2013,62.94,63.72,63.97,63.45,63.65,4875900
28/06/2013,62.38,63.15,64.52,63.15,63.76,10560300
01/07/2013,63.15,63.93,64.92,63.63,63.84,8221600
02/07/2013,62.49,63.26,64.14,63.08,63.83,7690500
03/07/2013,62.83,63.61,63.83,62.57,62.85,3351800
05/07/2013,63.04,63.82,63.95,63.11,63.88,5645800
08/07/2013,63.92,64.71,64.79,64.16,64.28,6679700
09/07/2013,64.15,64.94,65.54,64.65,65.32,4556400
10/07/2013,64.12,64.91,65.3,64.57,64.86,5761700
11/07/2013,65.77,66.58,66.83,65.65,65.65,8329800
12/07/2013,66.16,66.98,67,65.93,66.39,5889900
15/07/2013,65.13,65.93,67.36,65.89,67.02,6458000
16/07/2013,64.24,65.03,66.1,64.93,65.95,7470900
17/07/2013,64.56,65.36,65.46,64.76,65.42,6846700
18/07/2013,65.02,65.82,66.37,65.66,65.7,4962800
19/07/2013,64.37,65.16,66.03,64.91,65.89,7220400
22/07/2013,63.61,64.4,65.33,64.26,65.15,5973600
23/07/2013,63.66,64.45,64.77,64.33,64.6,4534500
24/07/2013,63.85,64.64,65.12,64.53,64.59,5326800
25/07/2013,63.76,64.55,64.74,64.26,64.32,5407800
26/07/2013,64.19,64.98,65.07,64.11,64.47,4949600
29/07/2013,63.82,64.61,65.03,64.47,64.8,3805800
30/07/2013,63.4,64.18,64.87,64.1,64.7,6210500
31/07/2013,63.86,64.65,65.12,64.38,64.43,7155300
01/08/2013,64.56,65.36,65.87,65.13,65.16,6338100
02/08/2013,65.7,66.51,66.59,65.33,65.56,6098500
05/08/2013,65.21,66.02,66.54,65.61,66.5,7265800
06/08/2013,66.23,67.05,67.16,65.97,66.09,11546300
07/08/2013,65.11,65.91,66.3,64.12,64.93,16970500
08/08/2013,64.95,65.75,66.46,65.2,66.34,8826400
09/08/2013,63.94,64.73,65.75,64.6,65.47,7945500
12/08/2013,63.15,63.93,64.43,63.67,64.26,8004900
13/08/2013,63.2,63.98,64.26,63.41,64.26,6025100
14/08/2013,63.18,63.96,64.17,63.47,63.95,6413700
15/08/2013,61.62,62.38,63.32,62.2,63.28,9014100
16/08/2013,61.41,62.17,62.5,61.71,61.97,8238800
19/08/2013,61.08,61.83,62.18,61.83,62.15,5659900
20/08/2013,61.13,61.88,62.39,61.79,61.79,5192100
21/08/2013,60.39,61.14,61.88,61.09,61.62,7185400
22/08/2013,60.89,61.64,61.82,61.16,61.32,5302300
23/08/2013,60.98,61.73,61.99,61.46,61.96,5505900
26/08/2013,60.6,61.35,62.11,61.33,61.76,4499100
27/08/2013,59.95,60.69,61.35,60.57,60.9,7734500
28/08/2013,60.07,60.81,61.15,60.41,60.44,7161700
29/08/2013,60.34,61.08,61.52,60.55,60.77,5396200
30/08/2013,60.09,60.83,61.27,60.55,61.14,5404100
03/09/2013,60.19,60.93,61.99,60.6,61.42,7016400
04/09/2013,60.36,61.11,61.22,60.52,60.92,14014600
05/09/2013,60.55,61.3,61.6,60.96,61.07,6356600
06/09/2013,60.64,61.39,61.83,60.63,61.47,7319400
09/09/2013,60.84,61.59,61.84,61.27,61.6,7224500
10/09/2013,62.06,62.83,62.97,61.93,62.09,9919600
11/09/2013,63.16,63.94,63.94,62.98,63.12,9439700
12/09/2013,64.69,65.49,66.35,63.41,63.8,22426500
13/09/2013,65.88,66.69,67.03,65.5,65.87,12718700
16/09/2013,66.12,66.94,67.65,66.88,67.32,9716500
17/09/2013,66.16,66.98,67.2,66.72,66.83,6450700
18/09/2013,66.29,67.11,67.37,66.21,66.67,9865600
19/09/2013,64.92,65.72,66.5,65.4,66.39,11864800
20/09/2013,64.22,65.01,65.84,64.91,65.61,29076200
23/09/2013,63.96,64.75,65.48,64.68,65.04,8286600
24/09/2013,63.54,64.32,65.16,64.28,64.94,8272800
25/09/2013,63.66,64.45,64.93,64.2,64.42,7281400
26/09/2013,64.44,65.24,65.29,64.25,64.36,6971200
27/09/2013,64.4,65.19,65.44,64.69,64.97,5586000
30/09/2013,63.7,64.49,64.95,64.39,64.73,7463200
01/10/2013,64.04,64.83,65.25,64.36,64.37,4881200
02/10/2013,64.09,64.88,65.34,64.4,64.45,7218800
03/10/2013,63.24,64.02,64.93,63.83,64.72,7264100
04/10/2013,64.5,65.3,65.43,63.97,64.02,6546000
07/10/2013,63.8,64.59,65.31,64.57,64.81,5840900
08/10/2013,63.22,64,64.77,63.97,64.52,8636300
09/10/2013,62.81,63.59,64.18,63.1,64.02,8746900
10/10/2013,64.78,65.58,65.67,64.29,64.48,7676600
11/10/2013,65.4,66.21,66.59,65.5,65.66,6735000
14/10/2013,66.02,66.83,66.98,65.78,65.88,6461500
15/10/2013,65.63,66.44,66.94,65.93,66.73,5943100
16/10/2013,65.54,66.35,66.86,66.13,66.64,7724800
17/10/2013,65.61,66.42,66.59,65.98,66.19,6952100
18/10/2013,66.33,67.15,67.27,65.99,66.5,7587000
21/10/2013,66.79,67.61,67.63,67.16,67.27,4845800
22/10/2013,68.16,69,69.13,67.75,67.94,7860700
23/10/2013,67.29,68.12,69.2,68.02,68.81,5864500
24/10/2013,68.21,69.05,69.19,68.02,68.18,6045400
25/10/2013,68.42,69.26,69.87,68.97,69.32,6613300
28/10/2013,68.16,69,69.48,68.92,69.35,4469200
29/10/2013,68.08,68.92,69.39,68.78,69.12,4450200
30/10/2013,67.64,68.47,69.3,67.93,69.22,5816100
31/10/2013,67.75,68.59,69.3,68.35,68.47,5706100
01/11/2013,68.17,69.01,69.18,68.5,68.71,5008600
04/11/2013,67.97,68.81,69.55,68.41,69.41,4790200
05/11/2013,68.01,68.85,69.06,68.06,68.77,5140600
06/11/2013,68.16,69,69.62,68.62,69.18,6503200
07/11/2013,66.33,67.15,69.34,67.09,69.34,10496300
08/11/2013,67.74,68.58,69.41,66.72,66.87,16182800
11/11/2013,67.51,68.34,68.74,68.19,68.48,4954000
12/11/2013,66.94,67.77,68.45,67.42,68.33,6586700
13/11/2013,68.13,68.97,68.99,67.3,67.43,5681000
14/11/2013,69.17,70.02,70.15,69,69.14,7246600
15/11/2013,69.15,70,70.17,69.55,69.77,6184400
18/11/2013,68.65,69.5,70.09,69.33,70.06,4904400
19/11/2013,68.28,69.12,69.72,69.04,69.49,4801700
20/11/2013,68.39,69.23,69.92,69.08,69.12,4726800
21/11/2013,69.09,69.94,70.01,69.27,69.46,4498300
22/11/2013,69.34,70.2,70.33,69.8,69.95,4667500
25/11/2013,68.89,69.74,70.58,69.6,70.54,5830600
26/11/2013,70.31,71.18,71.69,69.9,69.92,8850000
27/11/2013,69.91,70.77,71.25,70.46,71.21,5446100
29/11/2013,69.68,70.54,71.27,70.39,71.04,4801000
02/12/2013,70.05,70.91,71.31,70.76,70.79,6774600
03/12/2013,69.05,69.9,70.41,69.38,70.22,8304700
04/12/2013,69.12,69.97,70.48,69.32,69.42,4883800
05/12/2013,69.37,70.23,70.68,70.08,70.29,5587000
06/12/2013,70.59,71.46,71.49,70.77,70.97,5542000
09/12/2013,70.24,71.11,71.48,70.92,71.36,6477100
10/12/2013,70.7,71.57,71.65,70.9,70.91,7112200
11/12/2013,69.66,70.52,72.13,70.43,71.73,9519200
12/12/2013,69.63,69.63,70.02,68.8,69.28,8756300
13/12/2013,69.62,69.62,70.13,69.28,69.9,5784300
16/12/2013,70.51,70.51,70.85,69.91,69.91,6246600
17/12/2013,70.66,70.66,70.91,69.83,70.69,6829100
18/12/2013,72.2,72.2,72.2,70.14,70.96,7971400
19/12/2013,72.97,72.97,73.08,72.1,72.14,6768100
20/12/2013,72.4,72.4,73.56,72.34,73.1,12989700
23/12/2013,73.28,73.28,73.33,72.66,72.89,5621900
24/12/2013,73.85,73.85,73.86,73.25,73.25,2883600
26/12/2013,74.62,74.62,74.69,73.91,73.95,4620100
27/12/2013,74.35,74.35,74.78,73.93,74.65,3844800
