Date, Adj Close, Close, High, Low, Open, Volume
03/01/2012,32.18,34.98,35.19,34.01,34.06,44102800
04/01/2012,32.38,34.95,35.15,34.33,34.44,36571200
05/01/2012,33.06,35.68,35.92,34.4,34.71,38381400
06/01/2012,32.76,35.36,35.77,35.14,35.69,33160600
09/01/2012,32.7,35.3,35.68,34.99,35.44,23001800
10/01/2012,33.4,36.05,36.35,35.76,36.07,35972800
11/01/2012,33.97,36.66,36.74,35.66,35.8,29852900
12/01/2012,34.14,36.85,37.05,36.17,36.82,39420700
13/01/2012,33.28,35.92,35.92,35.13,35.26,61571500
17/01/2012,32.34,34.91,35.68,34.5,34.85,55115100
18/01/2012,33.85,36.54,36.68,34.53,34.54,55502100
19/01/2012,34.22,36.93,37.15,36.71,36.84,37000400
20/01/2012,34.61,37.36,37.4,36.62,36.78,34716500
23/01/2012,34.89,37.66,37.94,37.27,37.31,27499200
24/01/2012,34.89,37.66,37.89,36.8,37.18,25403800
25/01/2012,34.84,37.6,37.82,37.12,37.36,29860700
26/01/2012,34.73,37.49,38.1,37.25,37.88,33284600
27/01/2012,34.47,37.21,37.66,37.15,37.23,27674600
30/01/2012,34.29,37.01,37.17,36.36,36.66,24423600
31/01/2012,34.56,37.3,37.54,36.93,37.53,29649500
01/02/2012,34.84,37.6,38.03,37.5,37.89,41957800
02/02/2012,34.79,37.55,38.16,37.42,37.69,26784200
03/02/2012,35.47,38.28,38.5,38.05,38.27,41074400
06/02/2012,35.34,38.14,38.32,37.81,38.06,23106200
07/02/2012,35.09,37.87,38.12,37.7,37.86,21091900
08/02/2012,35.48,38.3,38.35,37.97,38.05,23258700
09/02/2012,35.08,37.86,38.68,37.84,38.6,28608400
10/02/2012,34.85,37.61,37.77,37.11,37.22,22618800
13/02/2012,35.48,38.3,38.34,37.78,38.08,24828000
14/02/2012,35.13,37.92,38.26,37.44,38.23,27031900
15/02/2012,34.65,37.4,38.4,37.31,38.08,26534900
16/02/2012,35.21,38,38.12,37.05,37.15,22139600
17/02/2012,35.64,38.47,38.64,38.23,38.6,28009300
21/02/2012,35.63,38.46,38.97,38.41,38.65,22804200
