Date, Adj Close, Close, High, Low, Open, Volume
25/07/2013,91.1,94.97,95.31,94.42,94.69,10059800
26/07/2013,90.92,94.79,94.86,93.84,94.77,9721000
29/07/2013,90.2,94.03,94.52,93.61,94.51,8844700
30/07/2013,89.98,93.81,94.33,93.46,94.22,10470700
31/07/2013,89.93,93.75,94.6,93.38,93.93,14400800
01/08/2013,88.95,92.73,93.1,91.25,92.69,23117700
02/08/2013,88.2,91.95,92.53,91.34,92.46,14408600
05/08/2013,87.86,91.59,91.76,91.01,91.42,12625900
06/08/2013,87.74,91.47,91.91,91.28,91.33,11689200
07/08/2013,87.62,91.34,91.55,91.13,91.18,8163800
08/08/2013,88.04,91.78,91.97,91.28,91.93,11529500
09/08/2013,87.62,90.72,91.36,90.43,91.2,9467800
12/08/2013,86.82,89.89,90.43,89.69,90.43,10133700
13/08/2013,86.35,89.4,89.92,89.14,89.85,10892700
14/08/2013,85.91,88.95,89.48,88.9,89.34,9797300
15/08/2013,85.15,88.16,88.87,88.06,88.66,11273400
16/08/2013,84.91,87.91,88.49,87.65,88.01,11872500
19/08/2013,83.95,86.92,87.87,86.78,87.82,11745600
20/08/2013,83.87,86.83,87.87,86.83,87.13,16498800
21/08/2013,83.47,86.42,87.35,86.39,86.95,12766900
22/08/2013,84.01,86.98,87.42,86.45,86.58,10199900
23/08/2013,84.53,87.52,87.69,86.76,87.15,9206400
26/08/2013,84.12,87.09,87.7,86.82,87.5,10654700
27/08/2013,83.86,86.82,87.49,86.58,86.62,13960200
28/08/2013,85.81,88.84,88.99,87.28,87.28,17738800
29/08/2013,84.29,87.27,88.63,87.23,88.63,11407800
30/08/2013,84.18,87.16,87.55,86.79,87.39,12480400
03/09/2013,84.17,87.15,88,86.83,87.7,10546700
04/09/2013,84.76,87.76,87.98,86.9,87.01,9822300
05/09/2013,84.37,87.35,88.3,87.33,88.06,11740100
06/09/2013,84.27,87.25,87.73,86.8,87.49,12950600
09/09/2013,85.03,88.04,88.19,87.31,87.34,9297000
10/09/2013,84.82,87.82,88.4,87.28,88.4,11823100
11/09/2013,85.81,88.84,88.85,87.88,87.88,11201200
12/09/2013,84.98,87.98,88.8,87.86,88.59,10917200
13/09/2013,85.38,88.4,88.88,88.15,88.15,8254200
16/09/2013,85.64,88.67,89.18,88.49,88.88,9421300
17/09/2013,85.9,88.94,89.35,88.65,88.71,8941200
18/09/2013,86.52,89.58,89.87,88.37,88.91,15134700
19/09/2013,86.23,89.28,89.74,88.98,89.64,11757500
20/09/2013,85.63,88.66,89.75,88.59,89.53,20651100
23/09/2013,84.75,87.75,88.91,87.64,88.29,12227700
24/09/2013,84.38,87.36,88.07,87.28,87.59,12129200
25/09/2013,84.16,87.14,87.6,86.93,87.59,13577400
26/09/2013,84.1,87.07,87.45,86.81,87.4,9787100
27/09/2013,83.93,86.9,87.01,86.61,86.85,10867100
30/09/2013,83.1,86.04,86.7,85.61,86.06,17486100
01/10/2013,83.06,86,86.34,85.78,85.99,11885100
02/10/2013,83.14,86.08,86.11,85.28,85.75,11841400
03/10/2013,82.58,85.5,86.05,85.34,86.04,13923400
04/10/2013,83.37,86.32,86.42,85.68,86.31,11325500
07/10/2013,82.97,85.9,86.29,85.27,85.57,10985800
08/10/2013,82.59,85.51,85.95,85.47,85.86,15335700
09/10/2013,82.25,85.16,85.59,84.83,85.35,13575100
10/10/2013,83.1,86.04,86.04,84.79,85.52,17532400
11/10/2013,83.98,86.95,86.95,85.5,85.9,12661800
14/10/2013,84.61,87.6,87.74,86.51,86.51,9742100
15/10/2013,83.83,86.79,87.58,86.64,87.47,12018000
16/10/2013,84.33,87.31,87.86,86.72,87.48,11668100
17/10/2013,84.49,87.48,87.5,87.01,87.13,10438200
18/10/2013,84.56,87.55,87.74,87.3,87.69,12425100
21/10/2013,84.25,87.23,87.65,86.84,87.5,10730900
22/10/2013,84.98,87.98,88.15,87.13,87.29,12710600
23/10/2013,84.62,87.61,87.65,86.95,87.52,11449100
24/10/2013,85.4,88.42,88.73,87.97,87.98,12288900
25/10/2013,84.97,87.97,88.65,87.82,88.23,11382000
28/10/2013,85.22,88.23,88.46,87.61,87.83,9921900
29/10/2013,85.89,88.93,89.03,88.44,88.45,10340000
30/10/2013,85.78,88.81,89.48,88.69,88.97,14305900
31/10/2013,86.56,89.62,90.96,89.2,89.45,19185200
01/11/2013,86.75,89.82,90.04,88.27,89.74,19023500
04/11/2013,88.96,92.1,92.27,90,90,20591600
05/11/2013,88.85,91.99,93.25,91.24,91.34,21122500
06/11/2013,90.04,93.22,93.28,92.12,92.42,13464600
07/11/2013,89.42,91.96,92.98,91.76,92.64,16572100
08/11/2013,90.17,92.73,92.82,91.48,91.8,12330100
11/11/2013,90.4,92.96,93.23,92.5,92.85,7924700
12/11/2013,90.11,92.67,93.32,92.5,92.67,10727300
13/11/2013,90.04,92.59,92.74,92.07,92.22,9280000
14/11/2013,90.65,93.22,93.42,92.68,92.68,7909200
15/11/2013,92.64,95.27,95.29,94.03,94.15,18374500
18/11/2013,92.82,95.45,96,95.06,95.98,14243700
19/11/2013,92.79,95.42,95.79,95.16,95.4,12697300
20/11/2013,92.07,94.68,95.95,94.37,95.75,10455400
21/11/2013,92.08,94.69,95.39,94.63,94.85,9128400
22/11/2013,92.39,95.01,95.07,94.29,94.96,8534700
25/11/2013,92.47,95.09,95.75,94.83,95.21,10515100
26/11/2013,91.67,94.27,94.81,94.15,94.75,11857900
27/11/2013,91.21,93.8,94.42,93.48,94.36,8828100
29/11/2013,90.9,93.48,94.22,93.3,93.65,6770500
02/12/2013,90.94,93.52,94.04,92.92,93.27,9310500
03/12/2013,91.79,94.39,94.48,93.23,93.6,12599500
04/12/2013,92.06,94.67,94.9,93.92,94.19,13074000
05/12/2013,91.53,94.13,94.65,93.92,94.07,10586000
06/12/2013,93.01,95.65,95.71,94.59,94.97,12063400
09/12/2013,93.2,95.84,96.25,95.6,95.95,15516700
10/12/2013,93.07,95.71,95.98,95.39,95.9,9868100
11/12/2013,91.66,94.26,95.54,94.16,95.38,12811800
12/12/2013,92.73,95.36,95.88,94.28,94.5,15562600
13/12/2013,92.68,95.31,95.92,94.66,95.13,10629500
16/12/2013,94.54,97.22,98.88,96.13,96.28,23226000
17/12/2013,94.08,96.75,97.13,96.03,97.02,14920900
18/12/2013,96.8,99.54,99.95,97.01,97.43,21331300
19/12/2013,96.69,99.43,99.6,99,99.5,12905900
20/12/2013,95.96,98.68,99.6,98.6,99.39,23331000
23/12/2013,95.79,98.51,99.29,98.39,99,10127600
24/12/2013,96.48,99.22,99.44,98.33,98.33,4168300
26/12/2013,98.12,100.9,101.03,99.38,99.42,9531200
27/12/2013,98.71,101.51,101.74,100.99,101.24,10209000
30/12/2013,97.54,100.31,101.55,100.31,101.53,9007900
31/12/2013,98.41,101.2,101.39,100.43,100.49,8509600
02/01/2014,97,99.75,100.76,99.39,100.6,11028100
03/01/2014,96.77,99.51,100.17,99.14,99.77,9295600
06/01/2014,96.91,99.66,100.14,98.89,99.94,11848500
07/01/2014,98.28,101.07,101.22,99.42,99.61,11187000
08/01/2014,97.96,100.74,101.19,100.15,101.19,11180400
09/01/2014,97.01,99.76,100.39,99.03,100.2,11674300
10/01/2014,97.75,100.52,100.63,99.12,99.99,10535400
13/01/2014,95.83,98.55,100.1,98.27,99.91,12110900
14/01/2014,96.39,99.12,99.27,98.65,98.8,9265000
15/01/2014,96.06,98.78,99.35,98.63,99.16,9425500
16/01/2014,96.21,98.94,99.04,98.25,98.79,9421700
17/01/2014,96.43,99.16,100.34,98.67,99.18,15998000
21/01/2014,95.78,98.5,98.89,98.04,98.57,13847300
22/01/2014,95.18,97.88,98.95,97.84,98.88,11642800
23/01/2014,94.3,96.97,97.39,96.01,97.25,15393200
24/01/2014,92.23,94.85,96.25,94.82,96.18,14584300
27/01/2014,92.3,94.92,95.58,94.75,95.08,12474600
28/01/2014,93.01,95.65,95.92,94.77,95.35,10773600
29/01/2014,92.49,95.11,96.2,94.65,94.93,13191500
30/01/2014,91.4,93.99,94.95,93.06,94,14628400
31/01/2014,89.62,92.16,93.28,91.7,92.85,17361400
03/02/2014,87.57,90.05,92.31,89.64,91.92,20377900
04/02/2014,87.54,90.02,90.64,89.39,90.37,17414400
05/02/2014,87.11,89.58,90.61,89.38,90.31,16393600
06/02/2014,87.94,89.8,90.18,89.25,89.51,13646100
07/02/2014,88.71,90.58,90.63,89.75,90.12,12573800
10/02/2014,87.67,89.52,90.53,89.36,90.45,12237700
11/02/2014,88.96,90.84,91,89.4,89.56,13422800
12/02/2014,89.2,91.08,91.86,90.64,91.01,10752400
13/02/2014,89.54,91.43,91.65,90.4,90.59,9775300
14/02/2014,92.16,94.11,94.43,91.6,91.81,18260400
18/02/2014,92.12,94.07,94.72,93.36,94.07,12979300
19/02/2014,92.01,93.95,95.29,93.8,93.8,12227800
20/02/2014,93.4,95.37,95.77,93.75,93.85,14424300
21/02/2014,93.06,95.03,95.58,94.94,95.48,11282200
24/02/2014,94.45,96.44,97.25,95.41,95.61,16012500
25/02/2014,94.32,96.31,96.97,95.96,96.54,10663000
26/02/2014,93.81,95.79,96.86,95.53,96.56,9087600
27/02/2014,93.86,95.84,96.05,95.16,95.58,9101200
28/02/2014,94.28,96.27,96.83,95.78,95.96,12651400
03/03/2014,93.52,95.5,96.54,94.83,95.76,11896700
04/03/2014,94.52,96.52,96.86,95.87,96.59,12566100
05/03/2014,91.86,93.8,95.29,93.4,95.2,19829600
06/03/2014,91.82,93.76,93.94,93.27,93.67,12610400
07/03/2014,93.03,94.99,95.06,93.99,94.37,12659100
10/03/2014,93.52,95.5,95.55,94.66,95.15,9964500
11/03/2014,92.07,94.01,95.59,93.52,95.36,12143600
12/03/2014,92.26,94.21,94.47,93.55,93.64,9705400
13/03/2014,91.7,93.64,94.57,93.33,94.44,9872500
14/03/2014,91.54,93.47,94.22,93.29,93.58,11723300
17/03/2014,92.37,94.32,94.53,93.75,93.95,8676100
18/03/2014,92.75,94.71,95.25,94.07,94.41,8757300
19/03/2014,91.79,93.73,95.3,93.13,94.65,9914700
20/03/2014,92.62,94.58,94.74,93.01,93.44,10405000
21/03/2014,92.36,94.31,95.99,94.31,95.1,24479800
24/03/2014,92.68,94.64,95.1,94.48,94.76,9539800
25/03/2014,92.95,94.91,95.82,94.8,95.1,9796600
26/03/2014,92.74,94.7,95.58,94.41,95.56,11033300
27/03/2014,94.25,96.24,96.5,94.06,94.61,15427500
28/03/2014,95.68,97.7,97.97,96.47,96.47,12321800
31/03/2014,95.66,97.68,98.85,97.32,98.49,12375200
01/04/2014,95.71,97.73,97.93,97.28,97.65,9475300
02/04/2014,95.92,97.95,98.06,97.18,97.53,9551000
03/04/2014,95.9,97.93,98.54,97.56,97.83,10113000
04/04/2014,95.35,97.36,98.71,97.28,98.3,12496100
07/04/2014,94.78,96.78,97.53,96.75,97.25,10120700
08/04/2014,95.43,97.45,97.88,96.75,97.01,10243000
09/04/2014,95.32,97.33,97.79,96.63,97.75,10463900
10/04/2014,94.78,96.78,97.78,96.24,96.98,13443400
11/04/2014,94.72,96.72,97.44,96.28,96.51,13352500
14/04/2014,95.84,97.86,98.06,96.74,97.49,9610200
15/04/2014,96.64,98.68,98.7,97.07,97.58,12961600
16/04/2014,97.87,99.94,100.1,98.97,99.05,12508100
17/04/2014,98.34,100.42,100.97,99.69,99.69,15439800
21/04/2014,98.84,100.93,100.93,99.89,100.03,8002100
22/04/2014,98.29,100.37,100.86,100.22,100.53,8212100
23/04/2014,98.42,100.5,100.95,100.33,100.59,8686000
24/04/2014,97.94,100.01,100.6,99.86,100.48,9057800
25/04/2014,98.33,100.41,100.57,99.93,99.99,10391500
28/04/2014,99.08,101.17,101.46,100.31,100.72,12710800
29/04/2014,99.35,101.45,102.57,101.23,101.57,10094600
30/04/2014,100.29,102.41,102.41,100.71,101.13,13966700
01/05/2014,99.31,101.41,102.39,101.2,101.96,11161700
02/05/2014,99.9,102.01,102.91,100.98,101.28,11168100
05/05/2014,100.78,102.91,103.13,101.58,101.69,7614200
06/05/2014,100.55,102.67,103.3,102.41,102.6,9669800
07/05/2014,100.98,103.11,103.45,102.79,103.12,11007400
08/05/2014,100.2,102.32,103.29,102.17,103.09,8922500
09/05/2014,100.52,101.95,102.18,101.26,101.71,8948800
12/05/2014,100.8,102.23,102.35,101.53,102.33,8830500
13/05/2014,100.92,102.36,102.71,101.94,102.18,7528800
14/05/2014,100.85,102.29,102.68,102.11,102.36,6999200
15/05/2014,99.37,100.78,102.42,100.33,102,13658700
16/05/2014,99.33,100.74,101,100.32,100.59,10369200
19/05/2014,99.45,100.87,101.11,100.42,100.42,5851400
20/05/2014,99.26,100.67,101.08,100.45,100.69,6134100
21/05/2014,100.6,102.03,102.22,100.72,100.85,7747900
22/05/2014,100.08,101.5,101.97,101.47,101.81,5304300
23/05/2014,99.9,101.32,101.93,101.27,101.55,5410900
27/05/2014,99.94,101.36,101.9,100.93,101.61,8359700
28/05/2014,99.64,101.06,102.07,101.05,101.23,7586700
29/05/2014,99.85,101.27,101.65,101.02,101.54,6113700
30/05/2014,99.12,100.53,101.15,100.37,100.8,11499000
02/06/2014,98.54,99.94,100.88,99.67,100.53,7761300
03/06/2014,98.98,100.39,100.69,99.59,99.59,9384200
04/06/2014,98.64,100.04,100.46,99.96,100.21,7148800
05/06/2014,99.14,100.55,100.83,99.96,100.1,12296100
06/06/2014,100.17,101.6,101.63,100.6,100.61,9340900
09/06/2014,100.1,101.52,101.96,101.19,101.45,6404800
10/06/2014,100.04,101.46,101.73,101,101.48,7917500
11/06/2014,100.52,101.95,102.33,101,101.19,10270300
12/06/2014,100.23,101.66,102.95,101.57,102.46,11421000
13/06/2014,101.21,102.65,102.66,101.63,101.93,8240300
16/06/2014,101.48,102.92,103.25,102.17,102.57,8977600
17/06/2014,100.98,102.42,102.59,101.45,102.58,9355400
18/06/2014,101.29,102.73,102.95,102.06,102.57,9575100
19/06/2014,101.19,102.63,102.84,101.68,102.61,11105600
20/06/2014,102.37,103.83,104.06,102.94,103.28,17674400
23/06/2014,102.91,104.38,104.61,103.88,104.11,8553700
24/06/2014,101.29,102.73,104.47,102.47,104.18,9708400
25/06/2014,100.71,102.14,102.62,101.53,102.34,10714800
26/06/2014,100.6,102.03,102.38,100.85,101.94,8424200
27/06/2014,99.79,101.21,101.79,100.66,101.67,15147400
30/06/2014,99.27,100.68,101.27,100.52,101.21,9536500
01/07/2014,99.94,101.36,101.59,100.79,101.15,8399600
02/07/2014,100.14,101.57,101.64,101.04,101.15,6954400
03/07/2014,101.15,102.59,103.27,101.68,101.95,6922600
07/07/2014,101.21,102.65,102.65,102.02,102.33,7979600
08/07/2014,101.39,102.83,103.23,102.17,102.33,9613600
09/07/2014,102.1,103.55,103.69,102.81,102.96,7655300
10/07/2014,101.13,102.57,103.07,102.04,102.88,8533700
11/07/2014,100.31,101.74,102.5,101.32,102.4,7680800
14/07/2014,101.24,102.68,103.08,102.16,102.17,8253100
15/07/2014,100.95,102.39,102.6,101.74,102.53,8755800
16/07/2014,102.31,103.77,103.79,102.54,102.56,8870200
17/07/2014,100.87,102.31,103.89,102.29,103.38,8145700
18/07/2014,101.29,102.73,102.96,101.86,102.69,8208300
21/07/2014,101.63,103.08,103.19,102.06,102.36,6632400
22/07/2014,102.09,103.54,104.19,103.5,103.64,7426300
